Bait gene/protein	Hit gene/protein	Bait Standard Name	Hit Standard Name	Experimental System	Source	PubMed ID
YGR200C	YBR279W	ELP2	PAF1	Synthetic Lethality	Kong SE et al	15563457
YGR200C	YOL145C	ELP2	CTR9	Synthetic Lethality	Kong SE et al	15563457
YGR200C	YDL074C	ELP2	BRE1	Synthetic Lethality	Kong SE et al	15563457
YGR200C	YPL055C	ELP2	LGE1	Synthetic Lethality	Kong SE et al	15563457
YGR200C	YDR392W	ELP2	SPT3	Synthetic Lethality	Kong SE et al	15563457
YGR200C	YBR081C	ELP2	SPT7	Synthetic Lethality	Kong SE et al	15563457
YGR200C	YDR176W	ELP2	NGG1	Synthetic Lethality	Kong SE et al	15563457
YGR200C	YOL004W	ELP2	SIN3	Synthetic Lethality	Kong SE et al	15563457
YGR200C	YNL330C	ELP2	RPD3	Synthetic Lethality	Kong SE et al	15563457
YGR200C	YNL097C	ELP2	PHO23	Synthetic Lethality	Kong SE et al	15563457
YGR200C	YMR263W	ELP2	SAP30	Synthetic Lethality	Kong SE et al	15563457
YGR200C	YIL084C	ELP2	SDS3	Synthetic Lethality	Kong SE et al	15563457
YGR200C	YKR048C	ELP2	NAP1	Synthetic Lethality	Kong SE et al	15563457
YGR200C	YBR010W	ELP2	HHT1	Synthetic Lethality	Kong SE et al	15563457
YGR200C	YER111C	ELP2	SWI4	Synthetic Lethality	Kong SE et al	15563457
YGR200C	YLR182W	ELP2	SWI6	Synthetic Lethality	Kong SE et al	15563457
YLR384C	YGL025C	IKI3	PGD1	Synthetic Lethality	Kong SE et al	15563457
YLR384C	YOL051W	IKI3	GAL11	Synthetic Lethality	Kong SE et al	15563457
YLR384C	YDL005C	IKI3	MED2	Synthetic Lethality	Kong SE et al	15563457
YLR384C	YHR041C	IKI3	SRB2	Synthetic Lethality	Kong SE et al	15563457
YLR384C	YGL244W	IKI3	RTF1	Synthetic Lethality	Kong SE et al	15563457
YLR384C	YLR418C	IKI3	CDC73	Synthetic Lethality	Kong SE et al	15563457
YLR384C	YBR279W	IKI3	PAF1	Synthetic Lethality	Kong SE et al	15563457
YLR384C	YDL074C	IKI3	BRE1	Synthetic Lethality	Kong SE et al	15563457
YLR384C	YPL055C	IKI3	LGE1	Synthetic Lethality	Kong SE et al	15563457
YLR384C	YDR392W	IKI3	SPT3	Synthetic Lethality	Kong SE et al	15563457
YLR384C	YBR081C	IKI3	SPT7	Synthetic Lethality	Kong SE et al	15563457
YLR384C	YOL004W	IKI3	SIN3	Synthetic Lethality	Kong SE et al	15563457
YLR384C	YNL097C	IKI3	PHO23	Synthetic Lethality	Kong SE et al	15563457
YLR384C	YMR263W	IKI3	SAP30	Synthetic Lethality	Kong SE et al	15563457
YLR384C	YIL084C	IKI3	SDS3	Synthetic Lethality	Kong SE et al	15563457
YLR384C	YKR048C	IKI3	NAP1	Synthetic Lethality	Kong SE et al	15563457
YLR384C	YNL031C	IKI3	HHT2	Synthetic Lethality	Kong SE et al	15563457
YLR384C	YER111C	IKI3	SWI4	Synthetic Lethality	Kong SE et al	15563457
YLR384C	YLR182W	IKI3	SWI6	Synthetic Lethality	Kong SE et al	15563457
YNL271C	YBR200W	BNI1	BEM1	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YER155C	BNI1	BEM2	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YPL161C	BNI1	BEM4	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YLR319C	BNI1	BUD6	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YBL007C	BNI1	SLA1	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YNL233W	BNI1	BNI4	Synthetic Lethality	Tong AH et al	11743205
YNL233W	YNL271C	BNI4	BNI1	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YNL233W	BNI1	BNI4	Synthetic Lethality	Tong AH et al	14764870
YNL233W	YNL271C	BNI4	BNI1	Synthetic Lethality	Tong AH et al	14764870
YNL271C	YIL159W	BNI1	BNR1	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YDL117W	BNI1	CYK3	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YDL225W	BNI1	SHS1	Synthetic Lethality	Tong AH et al	11743205
YDL225W	YNL271C	SHS1	BNI1	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YDL225W	BNI1	SHS1	Synthetic Lethality	Tong AH et al	14764870
YDL225W	YNL271C	SHS1	BNI1	Synthetic Lethality	Tong AH et al	14764870
YNL271C	YHR129C	BNI1	ARP1	Synthetic Lethality	Tong AH et al	11743205
YHR129C	YNL271C	ARP1	BNI1	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YHR129C	BNI1	ARP1	Synthetic Lethality	Tong AH et al	14764870
YHR129C	YNL271C	ARP1	BNI1	Synthetic Lethality	Tong AH et al	14764870
YNL271C	YOR058C	BNI1	ASE1	Synthetic Lethality	Tong AH et al	11743205
YOR058C	YNL271C	ASE1	BNI1	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YOR058C	BNI1	ASE1	Synthetic Lethality	Tong AH et al	14764870
YOR058C	YNL271C	ASE1	BNI1	Synthetic Lethality	Tong AH et al	14764870
YNL271C	YKR054C	BNI1	DYN1	Synthetic Lethality	Tong AH et al	11743205
YKR054C	YNL271C	DYN1	BNI1	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YKR054C	BNI1	DYN1	Synthetic Lethality	Tong AH et al	14764870
YKR054C	YNL271C	DYN1	BNI1	Synthetic Lethality	Tong AH et al	14764870
YNL271C	YDR424C	BNI1	DYN2	Synthetic Lethality	Tong AH et al	11743205
YDR424C	YNL271C	DYN2	BNI1	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YDR424C	BNI1	DYN2	Synthetic Lethality	Tong AH et al	14764870
YDR424C	YNL271C	DYN2	BNI1	Synthetic Lethality	Tong AH et al	14764870
YNL271C	YMR294W	BNI1	JNM1	Synthetic Lethality	Tong AH et al	11743205
YMR294W	YNL271C	JNM1	BNI1	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YMR294W	BNI1	JNM1	Synthetic Lethality	Tong AH et al	14764870
YMR294W	YNL271C	JNM1	BNI1	Synthetic Lethality	Tong AH et al	14764870
YNL271C	YPL174C	BNI1	NIP100	Synthetic Lethality	Tong AH et al	11743205
YPL174C	YNL271C	NIP100	BNI1	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YPL174C	BNI1	NIP100	Synthetic Lethality	Tong AH et al	14764870
YPL174C	YNL271C	NIP100	BNI1	Synthetic Lethality	Tong AH et al	14764870
YNL271C	YDR150W	BNI1	NUM1	Synthetic Lethality	Tong AH et al	11743205
YDR150W	YNL271C	NUM1	BNI1	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YDR150W	BNI1	NUM1	Synthetic Lethality	Tong AH et al	14764870
YDR150W	YNL271C	NUM1	BNI1	Synthetic Lethality	Tong AH et al	14764870
YNL271C	YOR269W	BNI1	PAC1	Synthetic Lethality	Tong AH et al	11743205
YOR269W	YNL271C	PAC1	BNI1	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YOR269W	BNI1	PAC1	Synthetic Lethality	Tong AH et al	14764870
YOR269W	YNL271C	PAC1	BNI1	Synthetic Lethality	Tong AH et al	14764870
YNL271C	YDR488C	BNI1	PAC11	Synthetic Lethality	Tong AH et al	11743205
YDR488C	YNL271C	PAC11	BNI1	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YDR488C	BNI1	PAC11	Synthetic Lethality	Tong AH et al	14764870
YDR488C	YNL271C	PAC11	BNI1	Synthetic Lethality	Tong AH et al	14764870
YNL271C	YAL020C	BNI1	ATS1	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YLR200W	BNI1	YKE2	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YJL095W	BNI1	BCK1	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YBR023C	BNI1	CHS3	Synthetic Lethality	Tong AH et al	11743205
YBR023C	YNL271C	CHS3	BNI1	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YBR023C	BNI1	CHS3	Synthetic Lethality	Tong AH et al	14764870
YBR023C	YNL271C	CHS3	BNI1	Synthetic Lethality	Tong AH et al	14764870
YNL271C	YBL061C	BNI1	SKT5	Synthetic Lethality	Tong AH et al	11743205
YBL061C	YNL271C	SKT5	BNI1	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YBL061C	BNI1	SKT5	Synthetic Lethality	Tong AH et al	14764870
YBL061C	YNL271C	SKT5	BNI1	Synthetic Lethality	Tong AH et al	14764870
YNL271C	YLR330W	BNI1	CHS5	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YHR142W	BNI1	CHS7	Synthetic Lethality	Tong AH et al	11743205
YHR142W	YNL271C	CHS7	BNI1	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YHR142W	BNI1	CHS7	Synthetic Lethality	Tong AH et al	14764870
YHR142W	YNL271C	CHS7	BNI1	Synthetic Lethality	Tong AH et al	14764870
YNL271C	YFR019W	BNI1	FAB1	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YHR030C	BNI1	SLT2	Synthetic Lethality	Tong AH et al	11743205
YHR030C	YNL271C	SLT2	BNI1	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YHR030C	BNI1	SLT2	Synthetic Lethality	Tong AH et al	14764870
YHR030C	YNL271C	SLT2	BNI1	Synthetic Lethality	Tong AH et al	14764870
YNL271C	YGR229C	BNI1	SMI1	Synthetic Lethality	Tong AH et al	11743205
YGR229C	YNL271C	SMI1	BNI1	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YGR229C	BNI1	SMI1	Synthetic Lethality	Tong AH et al	14764870
YGR229C	YNL271C	SMI1	BNI1	Synthetic Lethality	Tong AH et al	14764870
YNL271C	YNL298W	BNI1	CLA4	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YKL048C	BNI1	ELM1	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YDR507C	BNI1	GIN4	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YKR048C	BNI1	NAP1	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YDR162C	BNI1	NBP2	Synthetic Lethality	Tong AH et al	11743205
YDR162C	YNL271C	NBP2	BNI1	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YNL289W	BNI1	PCL1	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YJL187C	BNI1	SWE1	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YAL026C	BNI1	DRS2	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YOR327C	BNI1	SNC2	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YPL065W	BNI1	VPS28	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YLR262C	BNI1	YPT6	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YGR200C	BNI1	ELP2	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YPL086C	BNI1	ELP3	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YLR425W	BNI1	TUS1	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YBL051C	BNI1	PIN4	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YBL062W	BNI1	YBL062W	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YDR149C	BNI1	YDR149C	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YHR111W	BNI1	UBA4	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YKR047W	BNI1	YKR047W	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YJL020C	BNI1	BBC1	Synthetic Lethality	Tong AH et al	11743205
YJL020C	YNL271C	BBC1	BNI1	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YLR190W	BNI1	MMR1	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YMR299C	BNI1	DYN3	Synthetic Lethality	Tong AH et al	11743205
YMR299C	YNL271C	DYN3	BNI1	Synthetic Lethality	Tong AH et al	11743205
YNL271C	YMR299C	BNI1	DYN3	Synthetic Lethality	Tong AH et al	14764870
YMR299C	YNL271C	DYN3	BNI1	Synthetic Lethality	Tong AH et al	14764870
YNL271C	YNL119W	BNI1	NCS2	Synthetic Lethality	Tong AH et al	11743205
YJL020C	YKL007W	BBC1	CAP1	Synthetic Lethality	Tong AH et al	11743205
YJL020C	YIL034C	BBC1	CAP2	Synthetic Lethality	Tong AH et al	11743205
YJL020C	YGR078C	BBC1	PAC10	Synthetic Lethality	Tong AH et al	11743205
YGR078C	YJL020C	PAC10	BBC1	Synthetic Lethality	Tong AH et al	11743205
YJL020C	YGR078C	BBC1	PAC10	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YJL020C	PAC10	BBC1	Synthetic Lethality	Tong AH et al	14764870
YJL020C	YNL153C	BBC1	GIM3	Synthetic Lethality	Tong AH et al	11743205
YNL153C	YJL020C	GIM3	BBC1	Synthetic Lethality	Tong AH et al	11743205
YJL020C	YNL153C	BBC1	GIM3	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YJL020C	GIM3	BBC1	Synthetic Lethality	Tong AH et al	14764870
YJL020C	YML094W	BBC1	GIM5	Synthetic Lethality	Tong AH et al	11743205
YML094W	YJL020C	GIM5	BBC1	Synthetic Lethality	Tong AH et al	11743205
YJL020C	YML094W	BBC1	GIM5	Synthetic Lethality	Tong AH et al	14764870
YML094W	YJL020C	GIM5	BBC1	Synthetic Lethality	Tong AH et al	14764870
YJL020C	YDR129C	BBC1	SAC6	Synthetic Lethality	Tong AH et al	11743205
YJL020C	YBR200W	BBC1	BEM1	Synthetic Lethality	Tong AH et al	11743205
YJL020C	YPL161C	BBC1	BEM4	Synthetic Lethality	Tong AH et al	11743205
YJL020C	YBL007C	BBC1	SLA1	Synthetic Lethality	Tong AH et al	11743205
YJL020C	YLR330W	BBC1	CHS5	Synthetic Lethality	Tong AH et al	11743205
YJL020C	YNL098C	BBC1	RAS2	Synthetic Lethality	Tong AH et al	11743205
YJL020C	YGR200C	BBC1	ELP2	Synthetic Lethality	Tong AH et al	11743205
YJL020C	YPL086C	BBC1	ELP3	Synthetic Lethality	Tong AH et al	11743205
YJL020C	YIL084C	BBC1	SDS3	Synthetic Lethality	Tong AH et al	11743205
YJL020C	YLR235C	BBC1	YLR235C	Synthetic Lethality	Tong AH et al	11743205
YJL020C	YML094C-A	BBC1	YML095C-A	Synthetic Lethality	Tong AH et al	11743205
YDR162C	YER016W	NBP2	BIM1	Synthetic Lethality	Tong AH et al	11743205
YER016W	YDR162C	BIM1	NBP2	Synthetic Lethality	Tong AH et al	11743205
YDR162C	YPL241C	NBP2	CIN2	Synthetic Lethality	Tong AH et al	11743205
YDR162C	YPL269W	NBP2	KAR9	Synthetic Lethality	Tong AH et al	11743205
YDR162C	YGL216W	NBP2	KIP3	Synthetic Lethality	Tong AH et al	11743205
YDR162C	YGR078C	NBP2	PAC10	Synthetic Lethality	Tong AH et al	11743205
YDR162C	YML094W	NBP2	GIM5	Synthetic Lethality	Tong AH et al	11743205
YDR162C	YKL007W	NBP2	CAP1	Synthetic Lethality	Tong AH et al	11743205
YDR162C	YIL034C	NBP2	CAP2	Synthetic Lethality	Tong AH et al	11743205
YDR162C	YFR019W	NBP2	FAB1	Synthetic Lethality	Tong AH et al	11743205
YDR162C	YGR229C	NBP2	SMI1	Synthetic Lethality	Tong AH et al	11743205
YGR229C	YDR162C	SMI1	NBP2	Synthetic Lethality	Tong AH et al	11743205
YDR162C	YGR229C	NBP2	SMI1	Synthetic Lethality	Tong AH et al	14764870
YGR229C	YDR162C	SMI1	NBP2	Synthetic Lethality	Tong AH et al	14764870
YDR162C	YGL212W	NBP2	VAM7	Synthetic Lethality	Tong AH et al	11743205
YDR162C	YHR012W	NBP2	VPS29	Synthetic Lethality	Tong AH et al	11743205
YDR162C	YIL133C	NBP2	RPL16A	Synthetic Lethality	Tong AH et al	11743205
YDR162C	YML026C	NBP2	RPS18B	Synthetic Lethality	Tong AH et al	11743205
YDR162C	YGR118W	NBP2	RPS23A	Synthetic Lethality	Tong AH et al	11743205
YDR162C	YLR216C	NBP2	CPR6	Synthetic Lethality	Tong AH et al	11743205
YDR162C	YNL135C	NBP2	FPR1	Synthetic Lethality	Tong AH et al	11743205
YDR162C	YLR210W	NBP2	CLB4	Synthetic Lethality	Tong AH et al	11743205
YDR162C	YLL002W	NBP2	RTT109	Synthetic Lethality	Tong AH et al	11743205
YDR162C	YGL252C	NBP2	RTG2	Synthetic Lethality	Tong AH et al	11743205
YDR162C	YBL103C	NBP2	RTG3	Synthetic Lethality	Tong AH et al	11743205
YDR162C	YGL124C	NBP2	MON1	Synthetic Lethality	Tong AH et al	11743205
YDR162C	YDL063C	NBP2	YDL063C	Synthetic Lethality	Tong AH et al	11743205
YDR162C	YGL211W	NBP2	NCS6	Synthetic Lethality	Tong AH et al	11743205
YDR162C	YGL217C	NBP2	YGL217C	Synthetic Lethality	Tong AH et al	11743205
YDR162C	YML094C-A	NBP2	YML095C-A	Synthetic Lethality	Tong AH et al	11743205
YER016W	YHR129C	BIM1	ARP1	Synthetic Lethality	Tong AH et al	11743205
YHR129C	YER016W	ARP1	BIM1	Synthetic Lethality	Tong AH et al	11743205
YER016W	YHR129C	BIM1	ARP1	Synthetic Lethality	Tong AH et al	14764870
YHR129C	YER016W	ARP1	BIM1	Synthetic Lethality	Tong AH et al	14764870
YER016W	YOR058C	BIM1	ASE1	Synthetic Lethality	Tong AH et al	11743205
YOR058C	YER016W	ASE1	BIM1	Synthetic Lethality	Tong AH et al	11743205
YER016W	YOR058C	BIM1	ASE1	Synthetic Lethality	Tong AH et al	14764870
YOR058C	YER016W	ASE1	BIM1	Synthetic Lethality	Tong AH et al	14764870
YER016W	YCL029C	BIM1	BIK1	Synthetic Lethality	Tong AH et al	11743205
YCL029C	YER016W	BIK1	BIM1	Synthetic Lethality	Tong AH et al	11743205
YER016W	YCL029C	BIM1	BIK1	Synthetic Lethality	Tong AH et al	14764870
YCL029C	YER016W	BIK1	BIM1	Synthetic Lethality	Tong AH et al	14764870
YER016W	YDR254W	BIM1	CHL4	Synthetic Lethality	Tong AH et al	11743205
YER016W	YKR054C	BIM1	DYN1	Synthetic Lethality	Tong AH et al	11743205
YKR054C	YER016W	DYN1	BIM1	Synthetic Lethality	Tong AH et al	11743205
YER016W	YKR054C	BIM1	DYN1	Synthetic Lethality	Tong AH et al	14764870
YKR054C	YER016W	DYN1	BIM1	Synthetic Lethality	Tong AH et al	14764870
YER016W	YMR294W	BIM1	JNM1	Synthetic Lethality	Tong AH et al	11743205
YMR294W	YER016W	JNM1	BIM1	Synthetic Lethality	Tong AH et al	11743205
YER016W	YMR294W	BIM1	JNM1	Synthetic Lethality	Tong AH et al	14764870
YMR294W	YER016W	JNM1	BIM1	Synthetic Lethality	Tong AH et al	14764870
YER016W	YGL216W	BIM1	KIP3	Synthetic Lethality	Tong AH et al	11743205
YGL216W	YER016W	KIP3	BIM1	Synthetic Lethality	Tong AH et al	11743205
YER016W	YGL216W	BIM1	KIP3	Synthetic Lethality	Tong AH et al	14764870
YGL216W	YER016W	KIP3	BIM1	Synthetic Lethality	Tong AH et al	14764870
YER016W	YDR150W	BIM1	NUM1	Synthetic Lethality	Tong AH et al	11743205
YDR150W	YER016W	NUM1	BIM1	Synthetic Lethality	Tong AH et al	11743205
YER016W	YDR150W	BIM1	NUM1	Synthetic Lethality	Tong AH et al	14764870
YDR150W	YER016W	NUM1	BIM1	Synthetic Lethality	Tong AH et al	14764870
YER016W	YOR269W	BIM1	PAC1	Synthetic Lethality	Tong AH et al	11743205
YOR269W	YER016W	PAC1	BIM1	Synthetic Lethality	Tong AH et al	11743205
YER016W	YOR269W	BIM1	PAC1	Synthetic Lethality	Tong AH et al	14764870
YOR269W	YER016W	PAC1	BIM1	Synthetic Lethality	Tong AH et al	14764870
YER016W	YDR488C	BIM1	PAC11	Synthetic Lethality	Tong AH et al	11743205
YDR488C	YER016W	PAC11	BIM1	Synthetic Lethality	Tong AH et al	11743205
YER016W	YDR488C	BIM1	PAC11	Synthetic Lethality	Tong AH et al	14764870
YDR488C	YER016W	PAC11	BIM1	Synthetic Lethality	Tong AH et al	14764870
YER016W	YOR195W	BIM1	SLK19	Synthetic Lethality	Tong AH et al	11743205
YER016W	YMR048W	BIM1	CSM3	Synthetic Lethality	Tong AH et al	11743205
YMR048W	YER016W	CSM3	BIM1	Synthetic Lethality	Tong AH et al	11743205
YER016W	YMR048W	BIM1	CSM3	Synthetic Lethality	Tong AH et al	14764870
YMR048W	YER016W	CSM3	BIM1	Synthetic Lethality	Tong AH et al	14764870
YER016W	YNL307C	BIM1	MCK1	Synthetic Lethality	Tong AH et al	11743205
YER016W	YHR191C	BIM1	CTF8	Synthetic Lethality	Tong AH et al	11743205
YHR191C	YER016W	CTF8	BIM1	Synthetic Lethality	Tong AH et al	11743205
YER016W	YHR191C	BIM1	CTF8	Synthetic Lethality	Tong AH et al	14764870
YHR191C	YER016W	CTF8	BIM1	Synthetic Lethality	Tong AH et al	14764870
YER016W	YPL018W	BIM1	CTF19	Synthetic Lethality	Tong AH et al	11743205
YER016W	YCL016C	BIM1	DCC1	Synthetic Lethality	Tong AH et al	11743205
YCL016C	YER016W	DCC1	BIM1	Synthetic Lethality	Tong AH et al	11743205
YER016W	YCL016C	BIM1	DCC1	Synthetic Lethality	Tong AH et al	14764870
YCL016C	YER016W	DCC1	BIM1	Synthetic Lethality	Tong AH et al	14764870
YER016W	YDR318W	BIM1	MCM21	Synthetic Lethality	Tong AH et al	11743205
YER016W	YJR135C	BIM1	MCM22	Synthetic Lethality	Tong AH et al	11743205
YER016W	YJR053W	BIM1	BFA1	Synthetic Lethality	Tong AH et al	11743205
YJR053W	YER016W	BFA1	BIM1	Synthetic Lethality	Tong AH et al	11743205
YER016W	YJR053W	BIM1	BFA1	Synthetic Lethality	Tong AH et al	14764870
YJR053W	YER016W	BFA1	BIM1	Synthetic Lethality	Tong AH et al	14764870
YER016W	YGR188C	BIM1	BUB1	Synthetic Lethality	Tong AH et al	11743205
YER016W	YMR055C	BIM1	BUB2	Synthetic Lethality	Tong AH et al	11743205
YER016W	YOR026W	BIM1	BUB3	Synthetic Lethality	Tong AH et al	11743205
YER016W	YBR107C	BIM1	IML3	Synthetic Lethality	Tong AH et al	11743205
YER016W	YGL086W	BIM1	MAD1	Synthetic Lethality	Tong AH et al	11743205
YER016W	YJL030W	BIM1	MAD2	Synthetic Lethality	Tong AH et al	11743205
YJL030W	YER016W	MAD2	BIM1	Synthetic Lethality	Tong AH et al	11743205
YER016W	YJL030W	BIM1	MAD2	Synthetic Lethality	Tong AH et al	14764870
YJL030W	YER016W	MAD2	BIM1	Synthetic Lethality	Tong AH et al	14764870
YER016W	YJL013C	BIM1	MAD3	Synthetic Lethality	Tong AH et al	11743205
YER016W	YBR200W	BIM1	BEM1	Synthetic Lethality	Tong AH et al	11743205
YER016W	YLR085C	BIM1	ARP6	Synthetic Lethality	Tong AH et al	11743205
YLR085C	YER016W	ARP6	BIM1	Synthetic Lethality	Tong AH et al	11743205
YER016W	YLR085C	BIM1	ARP6	Synthetic Lethality	Tong AH et al	14764870
YLR085C	YER016W	ARP6	BIM1	Synthetic Lethality	Tong AH et al	14764870
YER016W	YNL153C	BIM1	GIM3	Synthetic Lethality	Tong AH et al	11743205
YNL153C	YER016W	GIM3	BIM1	Synthetic Lethality	Tong AH et al	11743205
YER016W	YNL153C	BIM1	GIM3	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YER016W	GIM3	BIM1	Synthetic Lethality	Tong AH et al	14764870
YER016W	YEL003W	BIM1	GIM4	Synthetic Lethality	Tong AH et al	11743205
YEL003W	YER016W	GIM4	BIM1	Synthetic Lethality	Tong AH et al	11743205
YER016W	YEL003W	BIM1	GIM4	Synthetic Lethality	Tong AH et al	14764870
YEL003W	YER016W	GIM4	BIM1	Synthetic Lethality	Tong AH et al	14764870
YER016W	YML094W	BIM1	GIM5	Synthetic Lethality	Tong AH et al	11743205
YML094W	YER016W	GIM5	BIM1	Synthetic Lethality	Tong AH et al	11743205
YER016W	YML094W	BIM1	GIM5	Synthetic Lethality	Tong AH et al	14764870
YML094W	YER016W	GIM5	BIM1	Synthetic Lethality	Tong AH et al	14764870
YER016W	YFR019W	BIM1	FAB1	Synthetic Lethality	Tong AH et al	11743205
YER016W	YGR229C	BIM1	SMI1	Synthetic Lethality	Tong AH et al	11743205
YER016W	YMR263W	BIM1	SAP30	Synthetic Lethality	Tong AH et al	11743205
YMR263W	YER016W	SAP30	BIM1	Synthetic Lethality	Tong AH et al	11743205
YER016W	YMR263W	BIM1	SAP30	Synthetic Lethality	Tong AH et al	14764870
YMR263W	YER016W	SAP30	BIM1	Synthetic Lethality	Tong AH et al	14764870
YER016W	YNL097C	BIM1	PHO23	Synthetic Lethality	Tong AH et al	11743205
YER016W	YGR200C	BIM1	ELP2	Synthetic Lethality	Tong AH et al	11743205
YER016W	YNL106C	BIM1	INP52	Synthetic Lethality	Tong AH et al	11743205
YER016W	YGL163C	BIM1	RAD54	Synthetic Lethality	Tong AH et al	11743205
YER016W	YML016C	BIM1	PPZ1	Synthetic Lethality	Tong AH et al	11743205
YER016W	YGL173C	BIM1	KEM1	Synthetic Lethality	Tong AH et al	11743205
YER016W	YBR231C	BIM1	SWC5	Synthetic Lethality	Tong AH et al	11743205
YER016W	YNL215W	BIM1	IES2	Synthetic Lethality	Tong AH et al	11743205
YER016W	YCL061C	BIM1	MRC1	Synthetic Lethality	Tong AH et al	11743205
YER016W	YDR289C	BIM1	RTT103	Synthetic Lethality	Tong AH et al	11743205
YER016W	YLR373C	BIM1	VID22	Synthetic Lethality	Tong AH et al	11743205
YER016W	YGR270W	BIM1	YTA7	Synthetic Lethality	Tong AH et al	11743205
YER016W	YBR095C	BIM1	RXT2	Synthetic Lethality	Tong AH et al	11743205
YER016W	YDR149C	BIM1	YDR149C	Synthetic Lethality	Tong AH et al	11743205
YER016W	YGL211W	BIM1	NCS6	Synthetic Lethality	Tong AH et al	11743205
YER016W	YGL217C	BIM1	YGL217C	Synthetic Lethality	Tong AH et al	11743205
YER016W	YNL170W	BIM1	YNL170W	Synthetic Lethality	Tong AH et al	11743205
YER016W	YLR381W	BIM1	CTF3	Synthetic Lethality	Tong AH et al	11743205
YER016W	YLR386W	BIM1	VAC14	Synthetic Lethality	Tong AH et al	11743205
YER016W	YML094C-A	BIM1	YML095C-A	Synthetic Lethality	Tong AH et al	11743205
YER016W	YPL017C	BIM1	YPL017C	Synthetic Lethality	Tong AH et al	11743205
YBR234C	YJL095W	ARC40	BCK1	Synthetic Lethality	Tong AH et al	11743205
YBR234C	YNL233W	ARC40	BNI4	Synthetic Lethality	Tong AH et al	11743205
YBR234C	YBR023C	ARC40	CHS3	Synthetic Lethality	Tong AH et al	11743205
YBR234C	YBL061C	ARC40	SKT5	Synthetic Lethality	Tong AH et al	11743205
YBR234C	YLR330W	ARC40	CHS5	Synthetic Lethality	Tong AH et al	11743205
YBR234C	YJL099W	ARC40	CHS6	Synthetic Lethality	Tong AH et al	11743205
YBR234C	YHR142W	ARC40	CHS7	Synthetic Lethality	Tong AH et al	11743205
YBR234C	YJR075W	ARC40	HOC1	Synthetic Lethality	Tong AH et al	11743205
YBR234C	YNL322C	ARC40	KRE1	Synthetic Lethality	Tong AH et al	11743205
YBR234C	YHR030C	ARC40	SLT2	Synthetic Lethality	Tong AH et al	11743205
YBR234C	YEL031W	ARC40	SPF1	Synthetic Lethality	Tong AH et al	11743205
YBR234C	YER083C	ARC40	RMD7	Synthetic Lethality	Tong AH et al	11743205
YBR234C	YLR370C	ARC40	ARC18	Synthetic Lethality	Tong AH et al	11743205
