Bait gene/protein	Hit gene/protein	Bait Standard Name	Hit Standard Name	Experimental System	Source	PubMed ID
YJL076W	YGR092W	NET1	DBF2	Synthetic Growth Defect	Shou W et al	11960554
YKL040C	YPL135W	NFU1	ISU1	Synthetic Growth Defect	Schilke B et al	10468587
YMR033W	YPR052C	ARP9	NHP6A	Synthetic Growth Defect	Szerlong H et al	12805231
YPR052C	YBR089C-A	NHP6A	NHP6B	Synthetic Growth Defect	Yu Y et al	12612066
YPR052C	YGL207W	NHP6A	SPT16	Synthetic Growth Defect	Brewster NK et al	11313475
YPR052C	YML010W	NHP6A	SPT5	Synthetic Growth Defect	Brewster NK et al	11313475
YBR188C	YJR050W	NTC20	ISY1	Synthetic Growth Defect	Chen CH et al	11018040
YJR050W	YBR188C	ISY1	NTC20	Synthetic Growth Defect	Chen CH et al	11018040
YBR188C	YJR050W	NTC20	ISY1	Synthetic Growth Defect	Chen CH et al	11842115
YJR050W	YBR188C	ISY1	NTC20	Synthetic Growth Defect	Chen CH et al	11842115
YAL047C	YDR150W	SPC72	NUM1	Synthetic Growth Defect	Hoepfner D et al	11950945
YDR150W	YML085C	NUM1	TUB1	Synthetic Growth Defect	Farkasovsky M et al	7490278
YOR098C	YLR335W	NUP1	NUP2	Synthetic Growth Defect	Pyhtila B et al	12917401
YOR098C	YAR002W	NUP1	NUP60	Synthetic Growth Defect	Pyhtila B et al	12917401
YIL150C	YBR060C	MCM10	ORC2	Synthetic Growth Defect	Kawasaki Y et al	11168584
YIL150C	YNL261W	MCM10	ORC5	Synthetic Growth Defect	Kawasaki Y et al	11168584
YOR085W	YGL226C-A	OST3	OST5	Synthetic Growth Defect	Reiss G et al	9135133
YOR085W	YGL022W	OST3	STT3	Synthetic Growth Defect	Reiss G et al	9135133
YER154W	YBR179C	OXA1	FZO1	Synthetic Growth Defect	Hallstrom TC et al	10980204
YER154W	YBL005W	OXA1	PDR3	Synthetic Growth Defect	Hallstrom TC et al	10980204
YIR006C	YDL161W	PAN1	ENT1	Synthetic Growth Defect	Watson HA et al	11694597
YGL248W	YOR360C	PDE1	PDE2	Synthetic Growth Defect	Colicelli J et al	1849280
YOR360C	YGL035C	PDE2	MIG1	Synthetic Growth Defect	Balciunas D et al	10628841
YOR360C	YDR477W	PDE2	SNF1	Synthetic Growth Defect	Balciunas D et al	10628841
YDR477W	YOR360C	SNF1	PDE2	Synthetic Growth Defect	Balciunas D et al	10628841
YGL013C	YBR179C	PDR1	FZO1	Synthetic Growth Defect	Hallstrom TC et al	10980204
YGL013C	YBL005W	PDR1	PDR3	Synthetic Growth Defect	Hallstrom TC et al	10980204
YOR153W	YGL013C	PDR5	PDR1	Synthetic Growth Defect	Decottignies A et al	7629127
YGR239C	YHR160C	PEX21	PEX18	Synthetic Growth Defect	Purdue PE et al	9864360
YJL117W	YML123C	PHO86	PHO84	Synthetic Growth Defect	Yompakdee C et al	8675028
YJL117W	YCR037C	PHO86	PHO87	Synthetic Growth Defect	Yompakdee C et al	8675028
YKL164C	YJL159W	PIR1	HSP150	Synthetic Growth Defect	Toh-e A et al	8322511
YKL126W	YOL100W	YPK1	PKH2	Synthetic Growth Defect	Roelants FM et al	12221112
YOL100W	YDR490C	PKH2	PKH1	Synthetic Growth Defect	deHart AK et al	11807089
YER003C	YHR030C	PMI40	SLT2	Synthetic Growth Defect	Cullen PJ et al	10880465
YER003C	YJL128C	PMI40	PBS2	Synthetic Growth Defect	Cullen PJ et al	10880465
YER003C	YLR362W	PMI40	STE11	Synthetic Growth Defect	Cullen PJ et al	10880465
YER003C	YHR084W	PMI40	STE12	Synthetic Growth Defect	Cullen PJ et al	10880465
YER003C	YHL007C	PMI40	STE20	Synthetic Growth Defect	Cullen PJ et al	10880465
YML069W	YMR078C	POB3	CTF18	Synthetic Growth Defect	Schlesinger MB et al	10924459
YML069W	YPR135W	POB3	CTF4	Synthetic Growth Defect	Schlesinger MB et al	10924459
YML069W	YHR164C	POB3	DNA2	Synthetic Growth Defect	Schlesinger MB et al	10924459
YML069W	YBR136W	POB3	MEC1	Synthetic Growth Defect	Schlesinger MB et al	10924459
YML069W	YGR116W	POB3	SPT6	Synthetic Growth Defect	Wittmeyer J et al	10413469
YLR288C	YNL102W	MEC3	POL1	Synthetic Growth Defect	Longhese MP et al	8668138
YDR217C	YNL102W	RAD9	POL1	Synthetic Growth Defect	Longhese MP et al	8668138
YIL150C	YNL262W	MCM10	POL2	Synthetic Growth Defect	Kawasaki Y et al	11168584
YBR088C	YJL115W	POL30	ASF1	Synthetic Growth Defect	Sharp JA et al	11412995
YBR088C	YPR018W	POL30	RLF2	Synthetic Growth Defect	Sharp JA et al	11412995
YBR088C	YBL008W	POL30	HIR1	Synthetic Growth Defect	Sharp JA et al	11412995
YJR043C	YJL090C	POL32	DPB11	Synthetic Growth Defect	Ohya T et al	12015307
YJR043C	YGL113W	POL32	SLD3	Synthetic Growth Defect	Ohya T et al	12015307
YJR043C	YDR489W	POL32	SLD5	Synthetic Growth Defect	Ohya T et al	12015307
YJR043C	YIL150C	POL32	MCM10	Synthetic Growth Defect	Kawasaki Y et al	11168584
YGL043W	YGR063C	DST1	SPT4	Synthetic Growth Defect	Hartzog GA et al	9450930
YGL043W	YML010W	DST1	SPT5	Synthetic Growth Defect	Hartzog GA et al	9450930
YGL043W	YGR116W	DST1	SPT6	Synthetic Growth Defect	Hartzog GA et al	9450930
YML016C	YDR436W	PPZ1	PPZ2	Synthetic Growth Defect	Merchan S et al	14871941
YML016C	YDR436W	PPZ1	PPZ2	Synthetic Growth Defect	Yenush L et al	11867520
YML016C	YDR436W	PPZ1	PPZ2	Synthetic Growth Defect	Posas F et al	8382634
YML016C	YDR436W	PPZ1	PPZ2	Synthetic Growth Defect	Posas F et al	7768897
YER012W	YFR050C	PRE1	PRE4	Synthetic Growth Defect	Ligr M et al	11514626
YJL001W	YER012W	PRE3	PRE1	Synthetic Growth Defect	Gueckel R et al	9677364
YDR217C	YIR008C	RAD9	PRI1	Synthetic Growth Defect	Longhese MP et al	8668138
YNR011C	YGR200C	PRP2	ELP2	Synthetic Growth Defect	Krogan NJ et al	11689709
YNR011C	YPL101W	PRP2	ELP4	Synthetic Growth Defect	Krogan NJ et al	11689709
YNR011C	YMR312W	PRP2	ELP6	Synthetic Growth Defect	Krogan NJ et al	11689709
YDL006W	YLR113W	PTC1	HOG1	Synthetic Growth Defect	Mapes J et al	14685261
YDL006W	YOR208W	PTC1	PTP2	Synthetic Growth Defect	Mapes J et al	14685261
YBL056W	YER089C	PTC3	PTC2	Synthetic Growth Defect	Young C et al	12477803
YOR208W	YDR162C	PTP2	NBP2	Synthetic Growth Defect	Mapes J et al	14685261
YOR208W	YDL006W	PTP2	PTC1	Synthetic Growth Defect	Maeda T et al	8395005
YOR157C	YJL001W	PUP1	PRE3	Synthetic Growth Defect	Heinemeyer W et al	9312134
YOR157C	YER094C	PUP1	PUP3	Synthetic Growth Defect	Arendt CS et al	9207060
YPL022W	YBL019W	RAD1	APN2	Synthetic Growth Defect	Karumbati AS et al	12783866
YPL022W	YBR223C	RAD1	TDP1	Synthetic Growth Defect	Karumbati AS et al	12783866
YPL022W	YMR156C	RAD1	TPP1	Synthetic Growth Defect	Karumbati AS et al	12783866
YMR156C	YPL022W	TPP1	RAD1	Synthetic Growth Defect	Karumbati AS et al	12783866
YPL022W	YMR156C	RAD1	TPP1	Synthetic Growth Defect	Karumbati AS et al	15687272
YMR156C	YPL022W	TPP1	RAD1	Synthetic Growth Defect	Karumbati AS et al	15687272
YLR234W	YPL022W	TOP3	RAD1	Synthetic Growth Defect	Shor E et al	12399378
YLR234W	YNL250W	TOP3	RAD50	Synthetic Growth Defect	Shor E et al	12399378
YPL153C	YIL150C	RAD53	MCM10	Synthetic Growth Defect	Kawasaki Y et al	11168584
YKL113C	YDL059C	RAD27	RAD59	Synthetic Growth Defect	Debrauwere H et al	11459962
YOR101W	YNL098C	RAS1	RAS2	Synthetic Growth Defect	Fasano O et al	3145192
YGR162W	YIR001C	TIF4631	SGN1	Synthetic Growth Defect	Winstall E et al	10764794
YGL049C	YIR001C	TIF4632	SGN1	Synthetic Growth Defect	Winstall E et al	10764794
YLR234W	YBR073W	TOP3	RDH54	Synthetic Growth Defect	Shor E et al	12399378
YBR050C	YDR028C	REG2	REG1	Synthetic Growth Defect	Frederick DL et al	8649403
YLR288C	YAR007C	MEC3	RFA1	Synthetic Growth Defect	Longhese MP et al	8668138
YDR217C	YAR007C	RAD9	RFA1	Synthetic Growth Defect	Longhese MP et al	8668138
YLR288C	YNL312W	MEC3	RFA2	Synthetic Growth Defect	Longhese MP et al	8668138
YMR139W	YDL079C	RIM11	MRK1	Synthetic Growth Defect	Hirata Y et al	12529445
YMR139W	YOL128C	RIM11	YGK3	Synthetic Growth Defect	Hirata Y et al	12529445
YMR283C	YJR007W	RIT1	SUI2	Synthetic Growth Defect	Astrom SU et al	10485288
YDL140C	YGR063C	RPO21	SPT4	Synthetic Growth Defect	Lindstrom DL et al	11606527
YDL140C	YML010W	RPO21	SPT5	Synthetic Growth Defect	Lindstrom DL et al	11606527
YDL140C	YML010W	RPO21	SPT5	Synthetic Growth Defect	Hartzog GA et al	9450930
YLR192C	YBR079C	HCR1	RPG1	Synthetic Growth Defect	Valasek L et al	10488093
YGR056W	YOR290C	RSC1	SNF2	Synthetic Growth Defect	Cairns BR et al	10619019
YGR056W	YOL148C	RSC1	SPT20	Synthetic Growth Defect	Cairns BR et al	10619019
YLR357W	YOR290C	RSC2	SNF2	Synthetic Growth Defect	Cairns BR et al	10619019
YLR357W	YOL148C	RSC2	SPT20	Synthetic Growth Defect	Cairns BR et al	10619019
YML127W	YPR052C	RSC9	NHP6A	Synthetic Growth Defect	Szerlong H et al	12805231
YER125W	YDL029W	RSP5	ARP2	Synthetic Growth Defect	Kaminska J et al	12242276
YER125W	YNL084C	RSP5	END3	Synthetic Growth Defect	Kaminska J et al	12242276
YER125W	YNL243W	RSP5	SLA2	Synthetic Growth Defect	Kaminska J et al	12242276
YGL244W	YPL228W	RTF1	CET1	Synthetic Growth Defect	Krogan NJ et al	12667454
YGL244W	YBR175W	RTF1	SWD3	Synthetic Growth Defect	Krogan NJ et al	12667454
YGL244W	YPL138C	RTF1	SPP1	Synthetic Growth Defect	Krogan NJ et al	12667454
YGL244W	YAR003W	RTF1	SWD1	Synthetic Growth Defect	Krogan NJ et al	12667454
YGL244W	YOR151C	RTF1	RPB2	Synthetic Growth Defect	Costa PJ et al	11014804
YGL244W	YML010W	RTF1	SPT5	Synthetic Growth Defect	Costa PJ et al	11014804
YGL244W	YGR116W	RTF1	SPT6	Synthetic Growth Defect	Costa PJ et al	11014804
YOR329C	YCR009C	SCD5	RVS161	Synthetic Growth Defect	Henry KR et al	12181333
YCR009C	YPR159W	RVS161	KRE6	Synthetic Growth Defect	Breton AM et al	11481676
YPR171W	YDR388W	BSP1	RVS167	Synthetic Growth Defect	Wicky S et al	12606027
YOR329C	YDR388W	SCD5	RVS167	Synthetic Growth Defect	Henry KR et al	12181333
YDR388W	YPR159W	RVS167	KRE6	Synthetic Growth Defect	Breton AM et al	11481676
YKL212W	YHR030C	SAC1	SLT2	Synthetic Growth Defect	Schorr M et al	11566100
YOR329C	YDR129C	SCD5	SAC6	Synthetic Growth Defect	Henry KR et al	12181333
YFR040W	YGL229C	SAP155	SAP4	Synthetic Growth Defect	Luke MM et al	8649382
YJL098W	YKR028W	SAP185	SAP190	Synthetic Growth Defect	Luke MM et al	8649382
YMR127C	YPR018W	SAS2	RLF2	Synthetic Growth Defect	Meijsing SH et al	11731480
YMR127C	YBL008W	SAS2	HIR1	Synthetic Growth Defect	Meijsing SH et al	11731480
YMR127C	YKR101W	SAS2	SIR1	Synthetic Growth Defect	Meijsing SH et al	11731480
YMR127C	YDL042C	SAS2	SIR2	Synthetic Growth Defect	Meijsing SH et al	11731480
YMR127C	YJL115W	SAS2	ASF1	Synthetic Growth Defect	Osada S et al	11731479
YOL020W	YDR007W	TAT2	TRP1	Synthetic Growth Defect	Chen XH et al	8058037
YLR208W	YJR042W	SEC13	NUP85	Synthetic Growth Defect	Siniossoglou S et al	10747086
YER008C	YLR166C	SEC3	SEC10	Synthetic Growth Defect	Finger FP et al	9247645
YER008C	YGL233W	SEC3	SEC15	Synthetic Growth Defect	Finger FP et al	9247645
YER008C	YPR055W	SEC3	SEC8	Synthetic Growth Defect	Finger FP et al	9247645
YER008C	YFL038C	SEC3	YPT1	Synthetic Growth Defect	Finger FP et al	9247645
YGR120C	YNL051W	COG2	COG5	Synthetic Growth Defect	Ram RJ et al	12006647
YGR120C	YML071C	COG2	COG8	Synthetic Growth Defect	Ram RJ et al	12006647
YPL268W	YLR336C	PLC1	SGD1	Synthetic Growth Defect	Lin H et al	12073033
YMR190C	YOL006C	SGS1	TOP1	Synthetic Growth Defect	Bennett RJ et al	10862619
YMR190C	YLR234W	SGS1	TOP3	Synthetic Growth Defect	Bennett RJ et al	10862619
YOR035C	YDL029W	SHE4	ARP2	Synthetic Growth Defect	Toi H et al	12808026
YOR035C	YBL007C	SHE4	SLA1	Synthetic Growth Defect	Toi H et al	12808026
YOR035C	YLR337C	SHE4	VRP1	Synthetic Growth Defect	Toi H et al	12808026
YDL212W	YLR208W	SHR3	SEC13	Synthetic Growth Defect	Gilstring CF et al	10564255
YDL212W	YDL195W	SHR3	SEC31	Synthetic Growth Defect	Gilstring CF et al	10564255
YDR422C	YER027C	SIP1	GAL83	Synthetic Growth Defect	Dubacq C et al	14993292
YDR422C	YGL208W	SIP1	SIP2	Synthetic Growth Defect	Dubacq C et al	14993292
YDR422C	YER027C	SIP1	GAL83	Synthetic Growth Defect	Schmidt MC et al	10990457
YDR422C	YGL208W	SIP1	SIP2	Synthetic Growth Defect	Schmidt MC et al	10990457
YGL208W	YER027C	SIP2	GAL83	Synthetic Growth Defect	Dubacq C et al	14993292
YGL208W	YER027C	SIP2	GAL83	Synthetic Growth Defect	Schmidt MC et al	10990457
YKR101W	YPR018W	SIR1	RLF2	Synthetic Growth Defect	Meijsing SH et al	11731480
YKR101W	YBL008W	SIR1	HIR1	Synthetic Growth Defect	Meijsing SH et al	11731480
YKR101W	YJL115W	SIR1	ASF1	Synthetic Growth Defect	Osada S et al	11731479
YGL173C	YLR398C	KEM1	SKI2	Synthetic Growth Defect	Benard L et al	10074137
YGL173C	YOR076C	KEM1	SKI7	Synthetic Growth Defect	Benard L et al	10074137
YBL007C	YNL084C	SLA1	END3	Synthetic Growth Defect	Tang HY et al	10594004
YNL262W	YFL008W	POL2	SMC1	Synthetic Growth Defect	Edwards S et al	12665575
YOL122C	YHR050W	SMF1	SMF2	Synthetic Growth Defect	West AH et al	1447206
YML058W	YDL101C	SML1	DUN1	Synthetic Growth Defect	Zhao X et al	11904430
YML058W	YBR136W	SML1	MEC1	Synthetic Growth Defect	Paciotti V et al	11359899
YDR477W	YML058W	SNF1	SML1	Synthetic Growth Defect	Dubacq C et al	14993292
YDR477W	YML006C	SNF1	GIS4	Synthetic Growth Defect	Balciunas D et al	10628841
YOR290C	YPR052C	SNF2	NHP6A	Synthetic Growth Defect	Szerlong H et al	12805231
YDL194W	YGL252C	SNF3	RTG2	Synthetic Growth Defect	Schmidt MC et al	10373505
YBR289W	YGR252W	SNF5	GCN5	Synthetic Growth Defect	Recht J et al	9878065
YGL013C	YDR011W	PDR1	SNQ2	Synthetic Growth Defect	Decottignies A et al	7629127
YNL126W	YAL047C	SPC98	SPC72	Synthetic Growth Defect	Usui T et al	12970190
YGL207W	YPL086C	SPT16	ELP3	Synthetic Growth Defect	Formosa T et al	12524332
YGL207W	YOR244W	SPT16	ESA1	Synthetic Growth Defect	Formosa T et al	12524332
YGL207W	YGR252W	SPT16	GCN5	Synthetic Growth Defect	Formosa T et al	12524332
YGL207W	YNL330C	SPT16	RPD3	Synthetic Growth Defect	Formosa T et al	12524332
YGL207W	YBL052C	SPT16	SAS3	Synthetic Growth Defect	Formosa T et al	12524332
YGL207W	YMR078C	SPT16	CTF18	Synthetic Growth Defect	Formosa T et al	11432837
YGL207W	YHR164C	SPT16	DNA2	Synthetic Growth Defect	Formosa T et al	11432837
YGL207W	YPR052C	SPT16	NHP6A	Synthetic Growth Defect	Formosa T et al	11432837
YGL207W	YML069W	SPT16	POB3	Synthetic Growth Defect	Schlesinger MB et al	10924459
YGR063C	YKL139W	SPT4	CTK1	Synthetic Growth Defect	Lindstrom DL et al	11606527
YGR063C	YPL042C	SPT4	SSN3	Synthetic Growth Defect	Lindstrom DL et al	11606527
YML010W	YKL139W	SPT5	CTK1	Synthetic Growth Defect	Lindstrom DL et al	11606527
YML010W	YPL042C	SPT5	SSN3	Synthetic Growth Defect	Lindstrom DL et al	11606527
YPL042C	YKL139W	SSN3	CTK1	Synthetic Growth Defect	Kuchin S et al	9488431
YCR081W	YPL042C	SRB8	SSN3	Synthetic Growth Defect	Lee M et al	10924455
YDR443C	YNL025C	SSN2	SSN8	Synthetic Growth Defect	Lee M et al	10924455
YPR032W	YBL106C	SRO7	SRO77	Synthetic Growth Defect	Lehman K et al	10402465
YAL005C	YLL024C	SSA1	SSA2	Synthetic Growth Defect	Werner-Washburne M et al	3302682
YLR006C	YLR229C	SSK1	CDC42	Synthetic Growth Defect	Reiser V et al	10980703
YLR006C	YER118C	SSK1	SHO1	Synthetic Growth Defect	Reiser V et al	10980703
YLR006C	YER118C	SSK1	SHO1	Synthetic Growth Defect	O'Rourke SM et al	9744864
YLR006C	YHL007C	SSK1	STE20	Synthetic Growth Defect	O'Rourke SM et al	9744864
YLR006C	YCL032W	SSK1	STE50	Synthetic Growth Defect	O'Rourke SM et al	9744864
YHL007C	YPL115C	STE20	BEM3	Synthetic Growth Defect	Smith GR et al	12455995
YHL007C	YOR127W	STE20	RGA1	Synthetic Growth Defect	Smith GR et al	12455995
YHL007C	YDR379W	STE20	RGA2	Synthetic Growth Defect	Smith GR et al	12455995
YHL007C	YNL298W	STE20	CLA4	Synthetic Growth Defect	Wu C et al	9388196
YIL126W	YPR052C	STH1	NHP6A	Synthetic Growth Defect	Szerlong H et al	12805231
YIL126W	YKL049C	STH1	CSE4	Synthetic Growth Defect	Hsu JM et al	12697820
YIL126W	YGR140W	STH1	CBF2	Synthetic Growth Defect	Hsu JM et al	12697820
YIL126W	YKL089W	STH1	MIF2	Synthetic Growth Defect	Hsu JM et al	12697820
YJR007W	YLR291C	SUI2	GCD7	Synthetic Growth Defect	Feng L et al	8035796
YJR007W	YDR283C	SUI2	GCN2	Synthetic Growth Defect	Feng L et al	8035796
YJR007W	YKR026C	SUI2	GCN3	Synthetic Growth Defect	Feng L et al	8035796
YMR283C	YPL237W	RIT1	SUI3	Synthetic Growth Defect	Astrom SU et al	10485288
YDR310C	YDL042C	SUM1	SIR2	Synthetic Growth Defect	Rusche LN et al	11316790
YDR310C	YLR442C	SUM1	SIR3	Synthetic Growth Defect	Rusche LN et al	11316790
YDR310C	YDR227W	SUM1	SIR4	Synthetic Growth Defect	Rusche LN et al	11316790
YDR310C	YNL216W	SUM1	RAP1	Synthetic Growth Defect	Chi MH et al	8754829
YOR290C	YKL184W	SNF2	SPE1	Synthetic Growth Defect	Pollard KJ et al	10523306
YLR354C	YPR074C	TAL1	TKL1	Synthetic Growth Defect	Schaaff-Gerstenschlager I et al	8299150
YLR354C	YNL241C	TAL1	ZWF1	Synthetic Growth Defect	Schaaff-Gerstenschlager I et al	8299150
YPR074C	YNL241C	TKL1	ZWF1	Synthetic Growth Defect	Schaaff-Gerstenschlager I et al	8299150
YNL070W	YGR082W	TOM7	TOM20	Synthetic Growth Defect	Honlinger A et al	8641278
YNL070W	YOR045W	TOM7	TOM6	Synthetic Growth Defect	Honlinger A et al	8641278
YOL006C	YMR190C	TOP1	SGS1	Synthetic Growth Defect	Mullen JR et al	10757756
YOL006C	YOL123W	TOP1	HRP1	Synthetic Growth Defect	Aguilera A et al	2181275
YLR234W	YMR190C	TOP3	SGS1	Synthetic Growth Defect	Mullen JR et al	10757756
YJL164C	YGL167C	TPK1	PMR1	Synthetic Growth Defect	Hartley AD et al	8709962
YNL262W	YNL299W	POL2	TRF5	Synthetic Growth Defect	Edwards S et al	12665575
YJL129C	YKR050W	TRK1	TRK2	Synthetic Growth Defect	Erez O et al	12135613
YJL129C	YML016C	TRK1	PPZ1	Synthetic Growth Defect	Yenush L et al	11867520
YJL129C	YDR436W	TRK1	PPZ2	Synthetic Growth Defect	Yenush L et al	11867520
YJL129C	YKR050W	TRK1	TRK2	Synthetic Growth Defect	Yenush L et al	11867520
YKR050W	YML016C	TRK2	PPZ1	Synthetic Growth Defect	Yenush L et al	11867520
YKR050W	YDR436W	TRK2	PPZ2	Synthetic Growth Defect	Yenush L et al	11867520
YAL047C	YLR212C	SPC72	TUB4	Synthetic Growth Defect	Usui T et al	12970190
YEL027W	YNL135C	CUP5	FPR1	Synthetic Growth Defect	Tanida I et al	7537264
YEL002C	YGR227W	WBP1	DIE2	Synthetic Growth Defect	Burda P et al	9597543
YML016C	YOR008C	PPZ1	SLG1	Synthetic Growth Defect	Merchan S et al	14871941
YLR234W	YDR369C	TOP3	XRS2	Synthetic Growth Defect	Shor E et al	12399378
YML007W	YPR199C	YAP1	ARR1	Synthetic Growth Defect	Wysocki R et al	14978214
YDL229W	YNL209W	SSB1	SSB2	Synthetic Growth Defect	Gautschi M et al	14517307
YDL229W	YNL209W	SSB1	SSB2	Synthetic Growth Defect	Yan W et al	9707440
YGR172C	YNL287W	YIP1	SEC21	Synthetic Growth Defect	Heidtman M et al	14557247
YMR284W	YMR106C	YKU70	YKU80	Synthetic Growth Defect	Downs JA et al	12820979
YLR233C	YMR284W	EST1	YKU70	Synthetic Growth Defect	Evans SK et al	12454059
YLR321C	YBR009C	SFH1	HHF1	Synthetic Growth Defect	Hsu JM et al	12697820
YLR321C	YGR140W	SFH1	CBF2	Synthetic Growth Defect	Hsu JM et al	12697820
YOL128C	YNL307C	YGK3	MCK1	Synthetic Growth Defect	Hirata Y et al	12529445
YFL038C	YPL249C	YPT1	GYP5	Synthetic Growth Defect	De Antoni A et al	12189143
YLR262C	YLR309C	YPT6	IMH1	Synthetic Growth Defect	Tsukada M et al	9880327
YDR448W	YOR290C	ADA2	SNF2	Synthetic Growth Defect	Sterner DE et al	9858534
YDR448W	YPL016W	ADA2	SWI1	Synthetic Growth Defect	Sterner DE et al	9858534
YDR176W	YOR290C	NGG1	SNF2	Synthetic Growth Defect	Sterner DE et al	9858534
YDR176W	YPL016W	NGG1	SWI1	Synthetic Growth Defect	Sterner DE et al	9858534
YGR113W	YCL029C	DAM1	BIK1	Synthetic Growth Defect	Cheeseman IM et al	11756468
YGR113W	YLR045C	DAM1	STU2	Synthetic Growth Defect	Cheeseman IM et al	11756468
YGR113W	YBL034C	DAM1	STU1	Synthetic Growth Defect	Cheeseman IM et al	11149931
YGL061C	YJL030W	DUO1	MAD2	Synthetic Growth Defect	Cheeseman IM et al	11149931
YGR252W	YBL052C	GCN5	SAS3	Synthetic Growth Defect	Howe L et al	12077334
YGR252W	YOR064C	GCN5	YNG1	Synthetic Growth Defect	Howe L et al	12077334
YJR031C	YDL192W	GEA1	ARF1	Synthetic Growth Defect	Spang A et al	11294905
YOR216C	YIL004C	RUD3	BET1	Synthetic Growth Defect	Kim DW et al	10512869
YOR216C	YBL050W	RUD3	SEC17	Synthetic Growth Defect	Kim DW et al	10512869
YOR216C	YLR268W	RUD3	SEC22	Synthetic Growth Defect	Kim DW et al	10512869
YOR216C	YGR120C	RUD3	COG2	Synthetic Growth Defect	Kim DW et al	10512869
YOR216C	YDL058W	RUD3	USO1	Synthetic Growth Defect	Kim DW et al	10512869
YJL030W	YMR055C	MAD2	BUB2	Synthetic Growth Defect	Fraschini R et al	10352016
YJL019W	YNL188W	MPS3	KAR1	Synthetic Growth Defect	Jaspersen SL et al	12486115
YJL019W	YDL028C	MPS3	MPS1	Synthetic Growth Defect	Jaspersen SL et al	12486115
YJL019W	YKL042W	MPS3	SPC42	Synthetic Growth Defect	Jaspersen SL et al	12486115
YJL019W	YNL126W	MPS3	SPC98	Synthetic Growth Defect	Jaspersen SL et al	12486115
YPL002C	YBR112C	SNF8	CYC8	Synthetic Growth Defect	Yeghiayan P et al	7785322
YKR037C	YPL209C	SPC34	IPL1	Synthetic Growth Defect	Cheeseman IM et al	12408861
YDR099W	YKL126W	BMH2	YPK1	Synthetic Growth Defect	Gelperin D et al	12196392
YDR448W	YAL021C	ADA2	CCR4	Synthetic Growth Defect	Maillet L et al	11023781
YDR448W	YER068W	ADA2	MOT2	Synthetic Growth Defect	Maillet L et al	11023781
YDR448W	YPR072W	ADA2	NOT5	Synthetic Growth Defect	Maillet L et al	11023781
YDR448W	YHR041C	ADA2	SRB2	Synthetic Growth Defect	Sterner DE et al	9858534
YDR448W	YGR104C	ADA2	SRB5	Synthetic Growth Defect	Sterner DE et al	9858534
YDR176W	YHR041C	NGG1	SRB2	Synthetic Growth Defect	Sterner DE et al	9858534
YDR176W	YGR104C	NGG1	SRB5	Synthetic Growth Defect	Sterner DE et al	9858534
YPR161C	YLR226W	SGV1	BUR2	Synthetic Growth Defect	Murray S et al	11390638
YPR161C	YMR277W	SGV1	FCP1	Synthetic Growth Defect	Murray S et al	11390638
YPR161C	YGL043W	SGV1	DST1	Synthetic Growth Defect	Murray S et al	11390638
YPR161C	YDL140C	SGV1	RPO21	Synthetic Growth Defect	Murray S et al	11390638
YPR161C	YOR151C	SGV1	RPB2	Synthetic Growth Defect	Murray S et al	11390638
YPR161C	YGR116W	SGV1	SPT6	Synthetic Growth Defect	Murray S et al	11390638
YNR052C	YIL038C	POP2	NOT3	Synthetic Growth Defect	Maillet L et al	11696541
YNL161W	YNL098C	CBK1	RAS2	Synthetic Growth Defect	Schneper L et al	14871942
YAL021C	YNL236W	CCR4	SIN4	Synthetic Growth Defect	Chang M et al	9891041
YFR028C	YDR478W	CDC14	SNM1	Synthetic Growth Defect	Cai T et al	12136008
YFR028C	YAR019C	CDC14	CDC15	Synthetic Growth Defect	Grandin N et al	9613578
YFR028C	YGR092W	CDC14	DBF2	Synthetic Growth Defect	Grandin N et al	9613578
YAR019C	YDR478W	CDC15	SNM1	Synthetic Growth Defect	Cai T et al	12136008
YJL194W	YFR028C	CDC6	CDC14	Synthetic Growth Defect	Calzada A et al	11460169
YJL194W	YHR166C	CDC6	CDC23	Synthetic Growth Defect	Calzada A et al	11460169
YLR418C	YKL139W	CDC73	CTK1	Synthetic Growth Defect	Squazzo SL et al	11927560
YLR418C	YMR277W	CDC73	FCP1	Synthetic Growth Defect	Squazzo SL et al	11927560
YLR418C	YDR138W	CDC73	HPR1	Synthetic Growth Defect	Chang M et al	9891041
YLR418C	YGR104C	CDC73	SRB5	Synthetic Growth Defect	Chang M et al	9891041
YOL145C	YKL139W	CTR9	CTK1	Synthetic Growth Defect	Squazzo SL et al	11927560
YOL145C	YMR277W	CTR9	FCP1	Synthetic Growth Defect	Squazzo SL et al	11927560
YDL160C	YIL038C	DHH1	NOT3	Synthetic Growth Defect	Maillet L et al	11696541
YDL160C	YPR072W	DHH1	NOT5	Synthetic Growth Defect	Maillet L et al	11696541
